,name,count,capacity,freq,timings,formFactor,type,price,link,value
492,Patriot Viper Venom RGB PVVR532G640C32K ,2,16,6400,32-40-40-84,"DIMM, 288-pin",DDR5 ,17490,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-6400mgc-patriot-pvvr532g640c32k-viper-venom-rgb-rtl-1901984/,0.3668381932532876
493,KIMTIGO KMKSAGF683200 ,1,16,3200,22-22-22,"SO-DIMM, 260-pin",DDR4 ,3590,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-kimtigo-kmksagf683200-rtl-pc4-21300-cl19-so-d-1901315/,0.8958217270194986
494,KIMTIGO KMKUAGF683200 ,1,16,3200,22-22-22,"DIMM, 288-pin",DDR4 ,2890,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-kimtigo-kmkuagf683200-rtl-pc4-25600-dimm-288-1901312/,1.1128027681660901
495,KIMTIGO KMKU8G8683200 ,1,8,3200,22-22-22,"DIMM, 288-pin",DDR4 ,1590,https://www.citilink.ru/product/pamyat-ddr4-8gb-3200mhz-kimtigo-kmku8g8683200-rtl-pc4-21300-cl19-dimm-1901307/,2.0176100628930818
498,Digma DGMAD54800016S ,1,16,4800,40-40-40-76,"DIMM, 288-pin",DDR5 ,4590,https://www.citilink.ru/product/pamyat-ddr5-16gb-4800mhz-digma-dgmad54800016s-rtl-pc5-38400-cl40-dimm-1892552/,1.0492374727668845
499,AMD Radeon R7 Performance Series R7416G2606S2S-UO ,1,16,2666,16-18-18-35,"SO-DIMM, 260-pin",DDR4 ,2890,https://www.citilink.ru/product/pamyat-ddr4-16gb-2666mhz-amd-r7416g2606s2s-uo-radeon-r7-performance-se-1891073/,0.9280276816608997
501,Corsair Vengeance LPX CMK8GX4M1E3200C16 ,1,8,3200,16-20-20-38,"DIMM, 288-pin",DDR4 ,2990,https://www.citilink.ru/product/pamyat-ddr4-8gb-3200mhz-corsair-cmk8gx4m1e3200c16-vengeance-lpx-rtl-pc-1885803/,1.0729096989966556
502,Corsair Vengeance RGB CMH32GX5M2B5600C36K ,2,16,5600,36-36-36-76,"DIMM, 288-pin",DDR5 ,18990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5600mhz-corsair-cmh32gx5m2b5600c36k-vengeance-rgb-r-1885800/,0.2957345971563981
503,Patriot Signature PSD58G560041 ,1,8,5600,46-46-46-90,"DIMM, 288-pin",DDR5 ,2790,https://www.citilink.ru/product/pamyat-ddr5-8gb-4800mhz-patriot-psd58g560041-signature-rtl-pc5-38400-c-1883499/,2.010035842293907
504,Patriot Signature PSD58G520041 ,1,8,5200,42-42-42-84,"DIMM, 288-pin",DDR5 ,2990,https://www.citilink.ru/product/pamyat-ddr5-8gb-4800mhz-patriot-psd58g520041-signature-rtl-pc5-38400-c-1883483/,1.7418060200668897
507,Digma DGMAD42666032S ,1,32,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,5690,https://www.citilink.ru/product/pamyat-ddr4-32gb-2666mhz-digma-dgmad42666032s-rtl-pc4-21300-cl19-dimm-1873547/,0.4741652021089631
508,Patriot Viper Steel RGB PVSR416G320C6K ,2,8,3200,16-20-20-40,"DIMM, 288-pin",DDR4 ,6250,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-3200mhz-patriot-pvsr416g320c6k-viper-steel-rgb-rtl-p-1864868/,0.51328
509,Patriot Viper Venom RGB PVVR532G620C40K ,2,16,6200,40-40-40-76,"DIMM, 288-pin",DDR5 ,15390,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-6200mhz-patriot-pvvr532g620c40k-viper-venom-rtl-pc5-1854774/,0.4038986354775828
510,AMD Entertainment Edition R532G1601U1S-U ,1,2,1600,11-11-11-28,"DIMM, 240-pin",DDR3 ,1110,https://www.citilink.ru/product/pamyat-ddr3-2gb-1600mhz-amd-r532g1601u1s-u-entertainment-edition-rtl-p-1850400/,1.4432432432432432
511,Kingston Fury Beast Black KF432C16BBK2/32-SP ,2,16,3200,16-20-20,"DIMM, 288-pin",DDR4 ,17560,https://www.citilink.ru/product/pamyat-ddr4-2x16gb-3200mhz-kingston-kf432c16bbk2-32-sp-fury-beast-blac-1841173/,0.18314350797266515
512,Kingston Fury Beast Black RGB KF432C16BBA/16-SP ,1,16,3200,16-20-20,"DIMM, 288-pin",DDR4 ,4390,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-kingston-kf432c16bba-16-sp-fury-beast-black-r-1841170/,0.7325740318906606
513,Kingston Fury Beast Black RGB KF432C16BBA/8-SP ,1,8,3200,16-18-18,"DIMM, 288-pin",DDR4 ,3290,https://www.citilink.ru/product/pamyat-ddr4-8gb-3200mhz-kingston-kf432c16bba-8-sp-fury-beast-black-rgb-1840671/,0.9750759878419453
517,A-Data AD5U480032G-S ,1,32,4800,40-40-40,"DIMM, 288-pin",DDR5 ,8990,https://www.citilink.ru/product/pamyat-ddr5-32gb-4800mhz-a-data-ad5u480032g-s-rtl-pc4-25600-cl22-dimm-1839856/,0.5374860956618465
518,Digma DGMAS43200016D ,1,16,3200,22-22-22-52,"SO-DIMM, 260-pin",DDR4 ,2790,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-digma-dgmas43200016d-rtl-pc4-25600-cl22-so-di-1835825/,1.1526881720430107
531,Crucial CT32G4DFD832A ,1,32,3200,22-22-22,"DIMM, 288-pin",DDR4 ,7290,https://www.citilink.ru/product/pamyat-ddr4-32gb-3200mhz-crucial-ct32g4dfd832a-rtl-pc4-25600-cl22-dimm-1825002/,0.4433470507544581
532,Crucial CT8G4DFRA266 ,1,8,2666,19-19-19,"DIMM, 288-pin",DDR4 ,2090,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-crucial-ct8g4dfra266-rtl-pc4-21300-cl19-dimm-2-1824841/,1.279425837320574
533,Corsair Vengeance RGB Pro SL CMH16GX4M2Z3600C18 ,2,8,3600,18-22-22-42,"DIMM, 288-pin",DDR4 ,5990,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-3200mhz-corsair-cmh16gx4m2z3600c18-vengeance-rgb-pro-1812095/,0.6023372287145242
534,NETAC Shadow RGB NTSRD4P32DP-32E ,2,16,3200,16-20-20-40,"DIMM, 288-pin",DDR4 ,12540,https://www.citilink.ru/product/pamyat-ddr4-2x16gb-3200mhz-netac-ntsrd4p32dp-32e-shadow-rgb-rtl-pc4-25-1809987/,0.25645933014354066
535,NETAC Shadow RGB NTSRD5P48DP-32S ,2,16,4800,40-40-40-77,"DIMM, 288-pin",DDR5 ,10390,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-4800mhz-netac-ntsrd5p48dp-32s-shadow-rgb-rtl-pc5-38-1809947/,0.46352261790182864
536,Patriot PSD58G480041S ,1,8,4800,40-40-40-70,"SO-DIMM, 260-pin",DDR5 ,2690,https://www.citilink.ru/product/pamyat-ddr5-8gb-4800mhz-patriot-psd58g480041s-rtl-cl40-so-dimm-260-pin-1790398/,1.787360594795539
537,Digma DGMAS42666032D ,1,32,2666,19-19-19-43,"SO-DIMM, 260-pin",DDR4 ,4990,https://www.citilink.ru/product/pamyat-ddr4-32gb-2666mhz-digma-dgmas42666032s-rtl-pc4-21300-cl19-so-di-1784394/,0.540681362725451
538,A-Data AD4S320032G22-RGN ,1,32,3200,22-22-22,"SO-DIMM, 260-pin",DDR4 ,5990,https://www.citilink.ru/product/pamyat-ddr4-32gb-3200mhz-a-data-ad4s320032g22-rgn-rtl-pc4-25600-cl22-s-1769575/,0.5395659432387312
539,KINGSPEC KS1600D3N13504G ,1,4,1600,11-11-11,"SO-DIMM, 204-pin",DDR3L,790,https://www.citilink.ru/product/pamyat-ddr3-4gb-1600mhz-kingspec-ks1600d3n13504g-rtl-pc3-12800-cl9-so-1742095/,2.030379746835443
547,Corsair DOMINATOR PLATINUM RGB CMT64GX5M2B5200C40 ,2,32,5200,40-40-40-77,"DIMM, 288-pin",DDR5 ,34990,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-5200mhz-corsair-cmt64gx5m2b5200c40-dominator-platin-1690138/,0.14952843669619892
548,Corsair DOMINATOR PLATINUM RGB CMT32GX5M2X6200C36 ,2,16,6200,36-39-39-76,"DIMM, 288-pin",DDR5 ,23990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-6200mhz-corsair-cmt32gx5m2x6200c36-dominator-platin-1678279/,0.2591079616506878
549,Corsair Vengeance CMK32GX5M2B5600C36 ,2,16,5600,36-36-36-76,"DIMM, 288-pin",DDR5 ,17890,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5600mgc-corsair-cmk32gx5m2b5600c36-rtl-cl36-dimm-28-1652360/,0.31391839016210177
550,Corsair DOMINATOR PLATINUM RGB CMT32GX5M2B5200C40 ,2,16,5200,40-40-40-77,"DIMM, 288-pin",DDR5 ,15990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5200mhz-corsair-cmt32gx5m2b5200c40-rtl-cl40-dimm-28-1652350/,0.32620387742338963
551,Patriot Viper Steel PVS416G360C4K ,2,8,3600,14-16-16-36,"DIMM, 288-pin",DDR4 ,8090,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-3600mhz-patriot-pvs416g360c4k-viper-steel-rtl-pc4-28-1639872/,0.44598269468479607
552,Patriot Signature PSD532G48002 ,1,32,4800,40-40-40,"DIMM, 288-pin",DDR5 ,8790,https://www.citilink.ru/product/pamyat-ddr5-32gb-4800mhz-patriot-psd532g4800k-rtl-pc5-38400-cl40-dimm-1634060/,0.5497155858930604
555,Patriot Viper EliteII PVE244G266C6 ,1,4,2666,16-17-17-36,"DIMM, 288-pin",DDR4 ,1190,https://www.citilink.ru/product/pamyat-ddr4-4gb-2666mhz-patriot-pve244g266c6-viper-eliteii-rtl-pc4-213-1604396/,2.2436974789915967
558,Crucial CT4G4SFS6266 ,1,4,2666,19-19-19,"SO-DIMM, 260-pin",DDR4 ,1290,https://www.citilink.ru/product/pamyat-ddr4-4gb-2666mhz-crucial-ct4g4sfs6266-rtl-cl19-so-dimm-288-pin-1582489/,2.0697674418604652
559,Kingston Fury Beast Black KF436C18BBK4/64 ,4,16,3600,18-22-22,"DIMM, 288-pin",DDR4 ,16290,https://www.citilink.ru/product/pamyat-ddr4-2x32gb-3600mhz-kingston-kf436c18bbk4-64-rtl-pc4-28800-cl18-1566106/,0.22197667280540206
560,Crucial Ballistix MAX RGB BLM8G44C19U4BL ,1,8,4400,19-19-19-46,"DIMM, 288-pin",DDR4 ,6990,https://www.citilink.ru/product/pamyat-ddr4-8gb-4400mgc-crucial-blm8g44c19u4bl-rtl-pc4-35200-cl19-dimm-1561955/,0.630615164520744
561,Kingston Fury Renegade RGB KF436C16RBA/8 ,1,8,3600,16-20-20,"DIMM, 288-pin",DDR4 ,3190,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-kingston-kf436c16rba-8-rtl-pc4-28800-cl17-dimm-1561171/,1.1310344827586205
562,Kingston Fury Renegade Black KF436C16RBK4/32 ,4,8,3600,16-20-20,"DIMM, 288-pin",DDR4 ,16590,https://www.citilink.ru/product/pamyat-ddr4-4x8gb-3600mhz-kingston-kf436c16rbk4-32-rtl-pc4-28800-cl17-1561170/,0.21748040988547318
563,Kingston Fury Renegade Black KF432C16RBK4/32 ,4,8,3200,16-18-18,"DIMM, 288-pin",DDR4 ,15650,https://www.citilink.ru/product/pamyat-ddr4-4x8gb-3200mhz-kingston-kf432c16rbk4-32-rtl-pc4-25600-cl16-1561169/,0.20498402555910542
564,Kingston Fury Renegade RGB KF430C15RBA/8 ,1,8,3000,15-17-17,"DIMM, 288-pin",DDR4 ,5090,https://www.citilink.ru/product/pamyat-ddr4-8gb-3000mhz-kingston-kf430c15rba-8-rtl-pc4-24000-cl15-dimm-1561168/,0.5909626719056975
565,Kingston Fury Renegade RGB KF432C16RBAK4/32 ,4,8,3200,16-18-18,"DIMM, 288-pin",DDR4 ,15820,https://www.citilink.ru/product/pamyat-ddr4-4x8gb-3200mhz-kingston-kf432c16rbak4-32-rtl-pc4-25600-cl16-1561155/,0.2027812895069532
566,AMD R9 R9S416G3206U2S ,1,16,3200,16-18-18-39,"DIMM, 288-pin",DDR4 ,3490,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-amd-r9s416g3206u2s-rtl-pc4-21300-cl16-long-di-1560564/,0.921489971346705
567,Kingston Fury Beast Black KF437C19BB1K2/32 ,2,16,3733,19-23-23,"DIMM, 288-pin",DDR4 ,8390,https://www.citilink.ru/product/pamyat-ddr4-2x16gb-3733mhz-kingston-kf437c19bb1k2-32-rtl-cl19-dimm-288-1560188/,0.4468414779499404
568,Patriot Viper Elite II PVE2416G320C8 ,1,16,3200,18-22-22-42,"DIMM, 288-pin",DDR4 ,3690,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-patriot-pve2416g320c8-rtl-pc4-25600-cl18-dimm-1554995/,0.8715447154471545
569,Kingston VALUERAM KVR16LN11/4WP ,1,4,1600,11-11-11,"DIMM, 240-pin",DDR3L,2190,https://www.citilink.ru/product/pamyat-ddr3l-4gb-1600mhz-kingston-kvr16ln11-4wp-rtl-pc3-12800-cl11-dim-1538406/,0.7324200913242008
570,Crucial Ballistix MAX RGB BLM2K8G44C19U4BL ,2,8,4400,19-19-19-46,"DIMM, 288-pin",DDR4 ,30930,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-4400mgc-crucial-blm2k8g44c19u4bl-rtl-pc4-33600-cl18-1521960/,0.14251535725832523
572,Patriot Signature Premium PSP44G266681H1 ,1,4,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,1190,https://www.citilink.ru/product/pamyat-ddr4-4gb-2666mhz-patriot-psp44g266681h1-rtl-pc4-21300-cl19-288-1509246/,2.2436974789915967
576,Crucial CT8G4SFRA32A ,1,8,3200,22-22-22,"SO-DIMM, 260-pin",DDR4 ,1790,https://www.citilink.ru/product/pamyat-ddr4-8gb-3200mhz-crucial-ct8g4sfra32a-rtl-pc4-25600-cl22-so-dim-1472728/,1.7921787709497206
577,Crucial CT8G4DFRA32A ,1,8,3200,22-22-22,"DIMM, 288-pin",DDR4 ,1990,https://www.citilink.ru/product/pamyat-ddr4-8gb-3200mhz-crucial-ct8g4dfra32a-rtl-pc4-25600-cl22-dimm-2-1472724/,1.6120603015075379
578,Hynix HMA851U6DJR6N-VKN0 ,1,4,2666,19-19-19,"DIMM, 288-pin",DDR4 ,1090,https://www.citilink.ru/product/pamyat-ddr4-4gb-2666mhz-hynix-hma851u6djr6n-vkn0-oem-pc4-23400-cl22-di-1470856/,2.4495412844036695
579,Patriot Signature PSP48G240081H1 ,1,8,2400,17-17-17-39,"DIMM, 288-pin",DDR4 ,2490,https://www.citilink.ru/product/modul-pamyati-patriot-signature-psp48g240081h1-ddr4-8gb-2400-dimm-ret-1460367/,0.9670682730923694
580,Hynix HMA81GU6CJR8N-VKN0 ,1,8,2666,19-19-19,"DIMM, 288-pin",DDR4 ,4340,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-hynix-hma81gu6cjr8n-vkn0-oem-pc4-23466-cl22-di-1457492/,0.6161290322580646
581,Crucial Basics CB16GS2666 ,1,16,2666,19-19-19,"SO-DIMM, 260-pin",DDR4 ,3790,https://www.citilink.ru/product/pamyat-ddr4-16gb-2666mhz-crucial-cb16gs2666-oem-pc4-21300-cl16-so-dimm-1430548/,0.7076517150395778
582,Crucial Basics CB8GS2666 ,1,8,2666,19-19-19,"SO-DIMM, 260-pin",DDR4 ,2090,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-crucial-cb8gs2666-oem-pc3-21300-cl16-so-dimm-2-1430543/,1.279425837320574
583,Crucial CT32G4DFD832A ,1,32,3200,22-22-22,"DIMM, 288-pin",DDR4 ,7290,https://www.citilink.ru/product/pamyat-ddr4-32gb-3200mhz-crucial-ct32g4dfd832a-rtl-pc4-25600-cl22-dimm-1414255/,0.4433470507544581
585,Patriot Viper Steel PVS464G300C6K ,2,32,3000,16-18-18-36,"DIMM, 288-pin",DDR4 ,13990,https://www.citilink.ru/product/pamyat-ddr4-2x32gb-3000mhz-patriot-pvs464g300c6k-rtl-pc4-24000-cl16-di-1398259/,0.21672623302358826
586,AMD Radeon R7 Performance Series R7432G2606S2S-UO ,1,32,2666,19-19-19-43,"SO-DIMM, 260-pin",DDR4 ,5990,https://www.citilink.ru/product/pamyat-ddr4-32gb-2666mhz-amd-r7432g2606s2s-uo-oem-pc4-21300-cl16-so-di-1394738/,0.45041736227045076
587,AMD Radeon R7 Performance Series R7432G2606U2S-UO ,1,32,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,5890,https://www.citilink.ru/product/pamyat-ddr4-32gb-2666mhz-amd-r7432g2606u2s-uo-oem-pc4-21300-cl16-dimm-1394728/,0.45806451612903226
588,Patriot Viper Steel PVS432G320C6 ,1,32,3200,16-20-20-40,"DIMM, 288-pin",DDR4 ,6690,https://www.citilink.ru/product/pamyat-ddr4-32gb-3200mhz-patriot-pvs432g320c6-rtl-pc4-25600-cl16-dimm-1380683/,0.48310911808669654
589,AMD Radeon R7 Performance Series R7416G2606U2S-UO ,1,16,2666,16-18-18-35,"DIMM, 288-pin",DDR4 ,2690,https://www.citilink.ru/product/modul-pamyati-amd-radeon-r7-performance-series-ddr4-16gb-2666-dimm-oem-1153657/,0.9970260223048327
590,Corsair Vengeance RGB Pro CMW16GX4M2C3600C18W ,2,8,3600,18-19-19-39,"DIMM, 288-pin",DDR4 ,7390,https://www.citilink.ru/product/modul-pamyati-corsair-vengeance-rgb-pro-cmw16gx4m2c3600c18w-ddr4-2x-8g-1126598/,0.48822733423545334
591,Kingston VALUERAM KVR26N19D8/16 ,1,16,2666,19-19-19,"DIMM, 288-pin",DDR4 ,5790,https://www.citilink.ru/product/modul-pamyati-kingston-valueram-kvr26n19d8-16-ddr4-16gb-2666-dimm-ret-1107351/,0.46321243523316064
592,Patriot PSD44G240082S ,1,4,2400,17-17-17-39,"SO-DIMM, 260-pin",DDR4 ,1090,https://www.citilink.ru/product/modul-pamyati-patriot-psd44g240082s-ddr4-4gb-2400-so-dimm-ret-1050731/,2.2055045871559633
594,AMD Radeon R7 Performance Series R744G2400S1S-UO ,1,4,2400,16-16-16-36,"SO-DIMM, 260-pin",DDR4 ,890,https://www.citilink.ru/product/modul-pamyati-amd-radeon-r7-performance-series-r744g2400s1s-uo-ddr4-4g-1007260/,2.701123595505618
596,Kingston VALUERAM KVR16S11S6/2 ,1,2,1600,11-11-11,"SO-DIMM, 204-pin",DDR3 ,1490,https://www.citilink.ru/product/modul-pamyati-kingston-valueram-kvr16s11s6-2-ddr3-2gb-1600-so-dimm-ret-966049/,1.0751677852348993
597,AMD R532G1601U1S-UGO ,1,2,1600,11-11-11-28,"DIMM, 240-pin",DDR3 ,1130,https://www.citilink.ru/product/modul-pamyati-amd-r532g1601u1s-ugo-ddr3-2gb-1600-dimm-oem-924877/,1.4176991150442477
598,Kingston KVR16N11S6/2 ,1,2,1600,11-11-11,"DIMM, 240-pin",DDR3 ,1490,https://www.citilink.ru/product/modul-pamyati-kingston-kvr16n11s6-2-ddr3-2gb-1600-dimm-ret-890120/,1.0751677852348993
599,Corsair CMSO4GX3M1C1333C9 ,1,4,1333,9-9-9-24,"SO-DIMM, 204-pin",DDR3L,2590,https://www.citilink.ru/product/modul-pamyati-corsair-cmso4gx3m1c1333c9-ddr3l-4gb-1333-so-dimm-ret-879779/,0.5162162162162162
601,Corsair Vengeance CMSX4GX3M1A1600C9 ,1,4,1600,9-9-9-24,"SO-DIMM, 204-pin",DDR3 ,2190,https://www.citilink.ru/product/modul-pamyati-corsair-vengeance-cmsx4gx3m1a1600c9-ddr3-4gb-1600-so-dim-654907/,0.7324200913242008
603,Corsair Value Select CMV8GX4M1A2400C16 ,1,8,2400,16-16-16-39,"DIMM, 288-pin",DDR4 ,2890,https://www.citilink.ru/product/modul-pamyati-corsair-value-select-cmv8gx4m1a2400c16-ddr4-8gb-2400-dim-458807/,0.8332179930795848
604,Corsair Vengeance CMSX32GX4M2A2666C18 ,2,16,2666,18-19-19-39,"SO-DIMM, 260-pin",DDR4 ,9990,https://www.citilink.ru/product/modul-pamyati-corsair-vengeance-cmsx32gx4m2a2666c18-ddr4-2x-16gb-2666-392551/,0.2684684684684685
605,Patriot Viper 4 PV416G320C6K ,2,8,3200,16-20-20-40,"DIMM, 288-pin",DDR4 ,4990,https://www.citilink.ru/product/modul-pamyati-patriot-viper-4-pv416g320c6k-ddr4-2x-8gb-3200-dimm-ret-390675/,0.6428857715430861
608,Corsair Vengeance LPX CMK16GX4M1A2400C14 ,1,16,2400,14-16-16-31,"DIMM, 288-pin",DDR4 ,7280,https://www.citilink.ru/product/modul-pamyati-corsair-vengeance-lpx-cmk16gx4m1a2400c14-ddr4-16gb-2400-352483/,0.33186813186813185
609,Corsair Vengeance LPX CMK16GX4M2B3200C16R ,2,8,3200,16-18-18-36,"DIMM, 288-pin",DDR4 ,5690,https://www.citilink.ru/product/modul-pamyati-corsair-vengeance-lpx-cmk16gx4m2b3200c16r-ddr4-2x-8gb-32-337660/,0.5637961335676626
610,AMD R534G1601S1SL-UO ,1,4,1600,11-11-11-28,"SO-DIMM, 204-pin",DDR3 ,1590,https://www.citilink.ru/product/modul-pamyati-amd-r534g1601s1sl-uo-ddr3-4gb-1600-so-dimm-oem-295995/,1.0088050314465409
